25
0
3
6
3
8
5
4
1
6
6
2
9
10
8
4
1
7
6
9
4
8
6
6
10
4
0 4 10
0 3 9
0 2 14
0 13 11
0 14 11
0 21 8
0 1 12
0 6 12
0 18 12
0 20 10
0 8 11
1 3 11
1 11 9
1 7 10
1 16 9
1 13 8
1 18 11
1 15 7
1 21 12
1 17 10
1 4 12
1 8 11
2 13 10
1 2 11
2 18 10
2 9 12
2 21 9
2 24 12
2 23 10
2 4 10
2 10 10
2 22 11
2 16 9
2 8 12
3 18 11
2 3 11
3 6 11
3 22 10
3 19 10
3 13 8
3 8 10
3 17 11
3 24 12
3 10 9
3 5 8
4 24 13
4 15 14
4 5 10
4 22 14
4 9 12
4 21 11
4 13 10
4 14 11
4 6 12
3 4 10
4 19 10
5 8 11
5 7 9
5 15 8
5 12 10
2 5 12
5 18 11
5 11 11
5 23 12
5 17 12
5 22 8
6 9 8
6 18 12
6 17 12
6 10 12
6 24 9
6 21 10
2 6 12
6 23 9
6 19 8
6 7 12
7 21 9
7 14 8
7 17 9
7 22 12
2 7 9
7 10 11
7 15 12
7 12 11
7 18 10
4 7 6
8 12 11
8 13 14
8 10 11
8 23 9
8 17 10
6 8 10
8 16 13
7 8 6
8 24 11
8 21 13
9 24 10
9 13 12
0 9 10
9 23 9
9 16 11
3 9 9
9 19 14
10 18 7
10 16 8
10 21 10
4 10 8
10 12 13
10 23 11
1 10 9
9 10 8
0 10 14
10 11 8
10 15 11
11 14 11
11 15 8
3 11 10
4 11 11
11 20 13
7 11 12
11 23 11
11 21 12
11 24 10
11 22 11
2 12 11
12 16 12
11 12 12
12 15 11
9 12 11
12 21 12
12 17 10
12 18 10
0 12 12
13 16 11
12 13 8
11 13 8
13 15 14
13 20 11
13 22 13
13 17 14
10 13 13
13 18 9
5 13 9
8 14 12
9 14 9
2 14 14
5 14 13
1 14 10
14 24 11
14 17 8
12 14 12
14 20 10
13 14 10
2 15 11
15 21 13
15 24 12
0 15 13
14 15 13
9 15 12
15 18 12
15 22 10
15 20 13
6 15 8
15 17 13
16 22 11
5 16 10
16 24 12
16 17 9
14 16 13
4 16 10
16 19 14
3 16 8
11 16 13
15 16 9
9 17 7
17 19 9
17 18 10
17 20 11
4 17 7
17 24 9
2 17 9
17 21 13
17 22 10
10 17 10
9 18 11
18 24 13
11 18 11
8 18 10
14 18 11
16 18 9
18 23 10
18 22 9
4 18 12
18 21 12
11 19 11
19 21 10
12 19 9
2 19 11
10 19 7
15 19 9
19 24 11
19 20 9
0 19 9
19 23 9
4 20 10
8 20 11
10 20 11
20 22 8
12 20 7
20 21 9
7 20 9
2 20 9
18 20 12
6 20 12
14 21 11
5 21 10
3 21 9
9 21 11
21 24 10
13 21 10
21 23 9
16 21 13
21 22 8
0 22 9
1 22 10
8 22 7
14 22 11
22 24 11
10 22 9
9 22 10
6 22 12
23 24 14
14 23 11
13 23 12
22 23 11
12 23 13
3 23 11
20 23 12
15 23 9
0 23 8
1 23 11
12 24 7
10 24 12
7 24 11
5 24 9
13 24 13
1 24 12
20 24 10
0 24 9
