50
0
1
6
1
8
5
8
9
4
1
7
6
7
1
6
5
10
6
3
6
5
5
8
7
8
10
9
3
3
4
5
9
2
7
3
7
2
5
5
2
7
9
5
2
6
5
4
7
6
3
0 1 7
0 46 7
0 42 13
0 24 11
1 29 11
1 28 9
1 25 17
1 19 10
2 32 10
3 34 11
3 15 11
3 46 9
3 21 11
4 19 9
4 38 12
4 21 10
5 36 8
5 15 7
5 33 10
5 21 14
6 21 11
6 16 7
6 12 11
7 26 13
7 32 10
6 7 11
7 17 13
7 20 11
8 16 13
8 36 8
8 32 12
9 27 14
4 9 9
9 26 11
9 18 13
10 41 8
10 11 14
10 29 10
11 28 11
11 47 12
11 46 13
11 43 12
5 11 11
12 31 9
12 26 11
12 38 8
13 31 7
14 35 7
14 18 9
14 37 10
15 39 9
15 24 7
16 44 8
2 16 10
4 16 12
10 17 5
3 17 11
17 39 10
17 49 7
17 41 12
12 18 12
18 23 12
19 34 12
19 49 9
14 19 13
19 20 12
21 22 11
21 26 8
21 23 8
22 37 12
22 36 12
22 23 5
22 28 9
22 38 12
17 23 6
23 38 12
23 49 8
23 47 11
13 24 6
24 30 9
25 39 9
18 25 11
11 25 13
26 34 16
26 39 9
14 26 13
4 26 8
7 27 13
12 27 9
27 48 12
27 28 14
21 28 9
20 28 12
0 28 13
28 47 5
12 29 11
29 37 11
29 33 9
29 32 9
9 30 14
4 30 11
26 30 9
22 31 13
31 32 12
8 31 9
21 32 13
16 32 6
28 32 10
33 42 12
33 45 9
33 47 12
9 34 9
27 34 8
20 34 9
31 34 10
35 38 11
12 35 11
2 35 11
28 36 11
36 47 10
23 36 11
14 36 9
37 39 12
4 37 12
3 38 11
10 38 12
22 39 7
5 39 8
39 44 15
39 46 10
23 40 12
40 46 11
15 40 7
0 40 12
6 41 13
41 44 18
35 41 7
41 43 12
17 42 12
16 42 6
37 42 11
42 46 14
16 43 8
27 43 12
43 45 13
10 44 12
1 44 14
44 47 11
41 45 7
16 45 13
9 45 14
29 46 14
22 46 11
46 47 13
7 47 13
2 47 7
10 47 11
27 47 12
8 48 15
29 48 8
13 48 13
13 49 8
29 49 8
35 49 13
