25
0
3
5
9
7
4
6
10
8
3
2
3
1
8
7
4
5
6
8
9
3
5
4
2
9
0 17 14
0 14 14
0 18 10
0 3 12
0 23 8
0 15 10
0 10 11
0 13 7
0 2 8
1 11 12
1 22 11
1 14 12
0 1 9
1 13 12
1 4 11
1 7 12
1 20 11
1 9 10
2 21 10
2 24 8
2 23 11
2 4 10
2 15 10
2 9 11
2 11 12
2 19 7
3 21 11
3 18 8
3 24 12
3 12 15
3 5 7
3 11 9
3 20 11
3 19 9
3 14 10
4 7 12
4 14 12
4 15 12
4 21 10
4 10 7
4 8 9
0 4 11
4 20 6
4 16 11
5 21 8
5 6 10
5 12 7
4 5 14
5 24 10
1 5 14
5 18 15
5 7 12
5 15 11
5 10 9
4 6 8
6 20 5
6 16 10
6 9 12
2 6 12
6 24 9
6 8 11
6 7 8
6 14 10
6 11 9
6 23 15
2 7 6
7 17 11
7 20 11
7 15 12
7 11 12
7 12 11
7 8 13
7 23 15
7 16 8
7 19 10
8 12 11
8 15 12
3 8 10
8 22 10
8 11 11
8 10 11
8 19 11
8 24 13
1 8 8
8 14 10
9 14 10
9 17 9
4 9 9
9 13 9
9 16 9
8 9 4
9 12 11
9 11 13
5 9 12
7 10 12
10 24 12
10 19 14
3 10 13
10 16 12
1 10 13
10 17 9
10 20 8
9 10 10
10 18 12
11 24 10
11 21 10
11 22 11
10 11 13
11 12 13
4 11 13
11 20 12
5 11 9
11 18 13
11 19 11
11 13 12
12 18 9
6 12 15
12 20 6
1 12 10
12 23 7
12 17 14
2 12 9
12 16 6
12 24 8
13 22 13
2 13 11
10 13 10
13 23 12
4 13 9
7 13 9
5 13 11
13 24 15
14 17 11
12 14 7
14 16 13
14 15 9
13 14 12
14 23 15
14 22 8
11 14 10
14 19 9
5 14 9
14 18 12
15 20 8
6 15 11
15 21 9
15 18 9
15 23 8
12 15 13
3 15 11
15 16 8
1 15 10
15 17 10
5 16 12
16 18 11
2 16 12
16 19 12
3 16 13
0 16 11
1 16 10
8 16 14
11 16 9
16 17 10
5 17 7
17 22 11
1 17 12
3 17 9
17 21 13
13 17 10
8 17 11
4 17 8
17 18 10
17 23 9
13 18 12
4 18 13
7 18 12
1 18 11
18 23 12
2 18 8
18 24 10
18 21 14
6 18 12
18 20 8
13 19 11
12 19 11
19 24 6
19 20 10
5 19 10
18 19 13
19 21 9
19 22 11
0 19 13
17 19 10
6 19 12
16 20 8
8 20 10
20 24 11
20 22 15
9 20 10
2 20 8
13 20 11
20 23 10
17 20 11
5 20 9
8 21 10
9 21 9
21 24 11
21 22 12
21 23 4
1 21 9
20 21 11
12 21 8
6 21 11
0 21 10
6 22 9
12 22 12
18 22 12
5 22 11
9 22 12
3 22 11
16 22 12
15 22 7
22 24 15
23 24 13
19 23 9
10 23 15
8 23 10
3 23 12
5 23 13
4 23 10
11 23 11
1 23 8
22 23 12
16 23 8
9 23 11
1 24 10
0 24 11
17 24 10
16 24 10
14 24 10
7 24 12
9 24 12
15 24 8
4 24 7
