50
0
6
3
9
3
9
2
8
6
4
6
3
2
1
1
5
8
3
3
2
1
8
8
7
10
7
6
7
7
6
7
5
8
8
8
8
3
5
10
7
10
8
9
5
7
6
3
2
8
10
0 14 12
0 18 7
0 2 12
0 8 14
0 1 12
0 15 9
0 6 11
0 3 9
0 33 13
0 5 12
0 42 9
1 45 14
1 41 10
1 4 8
1 30 12
1 15 8
1 9 12
1 29 11
1 8 10
1 18 8
1 13 11
2 27 8
2 44 9
2 9 10
2 11 11
2 40 10
2 3 17
2 49 5
2 38 12
2 48 12
2 23 12
3 35 9
3 37 7
3 39 10
3 32 10
3 48 10
3 27 10
3 22 10
3 20 13
3 25 11
4 14 10
4 24 13
4 15 8
4 13 9
4 25 12
4 41 10
4 9 7
4 8 8
4 17 11
4 46 10
5 21 12
5 8 12
2 5 7
5 42 8
5 46 9
5 35 8
5 37 8
5 31 11
5 49 11
5 7 16
6 16 11
6 13 12
6 21 12
6 36 11
6 19 12
6 18 10
6 49 13
6 14 10
6 28 13
2 7 12
7 9 9
7 42 5
7 32 11
7 33 6
7 47 14
7 46 8
1 7 11
7 10 8
8 20 6
2 8 10
8 23 13
8 33 8
8 24 10
8 39 6
8 9 12
6 8 11
8 29 13
8 15 11
9 30 13
9 10 10
9 33 10
9 48 11
9 27 11
9 44 9
9 25 10
9 45 10
9 49 11
9 19 9
10 18 12
10 14 10
10 15 8
10 21 10
5 10 15
10 41 12
10 47 9
10 43 7
10 20 10
11 18 9
4 11 6
11 34 7
11 26 11
11 36 13
1 11 10
10 11 12
11 45 10
11 38 8
12 21 10
11 12 10
9 12 9
12 42 8
12 15 7
2 12 13
7 12 11
6 12 9
12 38 11
12 35 9
13 39 14
13 20 13
13 44 12
10 13 11
13 40 14
13 31 12
13 24 11
8 13 10
9 13 12
13 29 11
13 48 10
14 37 13
14 40 8
13 14 12
1 14 10
14 17 10
8 14 11
14 39 11
7 14 12
5 14 10
14 43 12
15 43 10
15 30 9
15 48 6
15 19 12
11 15 11
15 25 11
7 15 11
15 44 11
15 26 11
15 38 9
16 20 9
0 16 9
16 43 11
16 26 8
16 32 12
16 28 10
16 35 9
11 16 9
16 37 10
16 27 11
17 19 10
17 18 10
17 41 7
10 17 13
17 48 7
17 25 11
17 23 11
17 46 7
15 17 12
12 17 10
17 39 10
7 17 8
18 44 8
18 28 11
9 18 10
18 29 12
2 18 11
18 48 7
18 33 11
18 21 12
18 23 12
18 40 9
19 34 12
2 19 10
19 48 12
19 45 10
19 35 8
19 30 11
19 23 10
3 19 12
7 19 9
19 22 12
12 19 7
20 35 13
6 20 8
20 37 10
20 33 14
20 22 9
2 20 10
20 46 9
20 39 10
12 20 12
7 21 12
21 25 9
21 33 13
21 38 11
21 45 8
21 43 13
21 44 10
13 21 13
19 21 9
8 21 12
14 22 10
22 48 14
22 46 11
22 49 6
12 22 8
7 22 13
22 25 10
13 22 13
4 22 10
22 37 12
23 35 14
23 36 7
23 40 10
9 23 14
23 49 11
16 23 11
1 23 9
0 23 15
13 23 11
23 42 10
23 37 13
20 24 11
21 24 10
19 24 12
24 49 13
24 35 12
24 41 8
23 24 8
24 27 8
10 24 10
24 43 9
24 38 12
25 28 14
25 46 10
25 39 10
18 25 12
20 25 10
16 25 12
25 40 7
25 26 11
25 44 13
25 45 14
26 38 12
18 26 10
26 29 9
26 36 15
5 26 9
26 44 11
4 26 10
26 39 7
26 34 12
19 26 12
22 27 11
19 27 8
18 27 10
20 27 12
26 27 10
5 27 10
27 47 12
12 27 16
27 40 8
27 49 11
23 28 11
14 28 13
28 41 10
28 46 8
28 36 10
12 28 11
27 28 8
13 28 9
28 43 8
28 35 10
12 29 8
14 29 12
27 29 11
7 29 11
28 29 10
3 29 10
21 29 11
29 48 8
10 29 11
29 46 10
29 31 13
26 30 11
14 30 5
23 30 9
16 30 10
27 30 12
30 49 8
30 37 11
21 30 11
30 44 15
28 30 11
14 31 14
31 39 9
31 38 10
6 31 5
23 31 9
20 31 13
2 31 12
17 31 12
1 31 13
26 31 11
18 31 10
10 32 9
24 32 7
32 34 11
32 40 11
32 43 9
14 32 10
22 32 10
13 32 8
32 33 12
5 32 8
32 38 12
11 32 7
6 33 12
15 33 10
27 33 7
5 33 11
33 38 11
28 33 10
33 37 12
33 46 7
24 33 9
9 34 16
21 34 10
23 34 9
34 35 10
34 40 12
24 34 8
31 34 12
33 34 12
34 46 11
8 34 10
5 34 9
35 48 10
0 35 8
35 47 9
15 35 13
10 35 7
35 41 11
35 45 11
11 35 13
27 35 9
5 36 13
18 36 12
25 36 10
24 36 7
36 45 11
36 42 10
16 36 9
36 44 13
20 36 7
36 47 13
29 37 11
37 44 6
37 45 10
37 46 14
15 37 9
37 38 13
37 47 11
8 37 10
1 37 12
38 47 10
6 38 10
36 38 12
38 46 9
9 38 10
16 38 10
25 38 11
38 48 12
30 38 10
34 38 13
34 39 10
0 39 8
5 39 10
2 39 11
36 39 8
18 39 12
39 47 7
40 44 9
30 40 9
16 40 9
40 45 10
36 40 12
33 40 8
40 42 12
11 40 10
6 40 12
5 40 11
13 41 12
20 41 10
23 41 12
21 41 8
29 41 8
41 49 10
41 42 12
40 41 9
2 41 7
8 41 12
41 46 9
19 41 13
42 49 13
33 42 7
27 42 8
28 42 15
9 42 10
4 42 14
42 45 11
32 42 10
42 46 13
13 43 8
38 43 11
26 43 10
12 43 13
5 43 10
17 43 9
43 46 9
43 47 10
6 43 13
3 43 11
44 45 9
32 44 12
5 44 7
10 44 14
23 44 13
4 44 12
42 44 10
43 44 10
31 45 10
43 45 10
20 45 12
10 45 7
2 45 10
0 45 10
34 45 8
28 45 11
6 45 7
45 46 10
6 46 9
35 46 10
11 46 9
14 46 6
46 47 11
24 46 8
32 46 9
8 46 10
23 46 11
24 47 12
25 47 7
42 47 7
29 47 10
1 47 10
16 47 14
2 47 13
41 47 9
8 47 13
47 49 8
1 48 9
30 48 9
8 48 12
23 48 12
48 49 11
12 48 12
32 48 10
43 48 9
21 48 11
7 48 11
35 49 9
8 49 11
33 49 10
15 49 8
38 49 12
43 49 12
28 49 7
18 49 12
17 49 9
10 49 11
