50
0
8
7
2
1
6
2
7
2
2
8
2
1
5
7
6
10
1
6
8
8
6
9
2
6
3
3
4
4
5
8
7
3
10
5
8
3
3
5
5
8
1
9
9
3
6
4
8
5
1
0 21 9
0 17 8
0 7 12
0 16 12
1 46 9
1 14 10
1 6 12
2 43 11
2 40 11
2 25 10
2 13 13
1 3 12
3 22 12
2 4 11
4 13 10
4 24 12
4 19 12
3 4 14
5 40 10
5 45 11
6 40 8
6 12 9
6 17 10
7 45 10
7 9 10
7 20 11
7 44 5
8 38 10
8 23 9
9 32 10
9 28 10
10 43 13
10 30 10
10 25 7
10 18 10
11 38 15
11 46 9
4 12 10
12 48 9
0 13 10
11 13 13
13 38 12
13 40 9
5 14 15
9 14 10
15 26 10
11 15 13
16 27 13
16 30 10
16 33 11
4 17 9
18 31 12
18 27 13
19 29 10
19 20 12
20 40 10
3 20 9
20 29 13
20 44 9
13 21 11
21 38 10
21 34 11
21 33 11
16 22 13
4 22 10
23 31 7
16 24 13
14 24 11
24 32 9
19 24 12
24 25 9
13 25 10
25 48 7
19 25 8
20 26 10
1 26 10
26 45 11
26 27 5
13 27 9
27 43 10
27 31 8
27 39 3
19 27 8
28 47 10
3 28 8
28 29 10
6 30 10
14 30 10
19 31 11
31 42 8
6 31 12
32 39 9
14 32 8
7 32 12
33 44 12
2 33 10
33 34 13
34 44 12
1 34 12
20 35 10
34 35 12
30 35 9
31 35 9
15 36 12
8 36 14
23 36 10
21 36 11
37 43 9
37 47 9
6 37 11
5 37 10
15 38 12
24 38 10
4 38 14
35 39 12
10 39 8
33 39 8
17 40 9
39 40 11
12 40 12
5 41 9
37 41 11
7 41 12
34 41 6
35 42 11
27 42 10
34 42 10
42 43 8
13 43 11
4 43 9
18 43 12
43 44 7
28 44 8
35 45 12
34 45 14
0 45 11
21 46 12
42 46 8
24 46 8
8 46 15
30 47 9
11 47 14
0 47 15
47 48 9
20 48 9
45 48 9
11 48 11
35 48 14
6 49 12
13 49 12
