25
0
10
5
3
9
3
7
5
10
5
5
3
1
7
5
9
2
7
8
3
9
6
8
3
5
0 17 13
0 6 9
0 16 13
0 18 14
0 1 15
1 14 7
1 12 9
1 5 10
1 15 8
2 19 8
2 3 13
2 23 13
2 8 11
2 22 8
2 11 12
2 9 10
3 11 11
3 15 11
3 4 11
3 16 11
4 21 12
4 13 12
4 23 15
4 18 7
5 24 12
5 13 11
5 20 9
5 10 9
5 14 15
5 23 11
6 21 13
5 6 8
6 11 7
4 6 11
6 16 8
7 18 8
0 7 10
7 13 11
7 15 11
2 7 12
7 11 11
8 23 10
8 9 11
1 8 13
8 21 11
7 9 10
1 9 12
9 24 13
9 15 11
9 13 9
9 20 9
0 10 8
8 10 8
6 10 13
10 13 12
11 16 10
0 11 16
11 15 12
11 14 11
12 23 11
12 18 9
5 12 10
12 21 9
2 12 9
0 12 10
11 13 11
13 21 8
12 13 13
8 13 11
0 13 11
2 14 9
14 18 10
7 14 10
12 15 12
15 24 12
15 16 11
15 20 6
7 16 10
16 19 11
2 16 13
9 16 9
8 17 11
11 17 14
1 17 11
7 17 6
15 18 7
18 19 9
5 18 9
17 18 7
18 20 9
5 19 9
4 19 10
8 19 11
17 19 13
19 23 13
19 22 8
15 19 10
19 21 11
6 20 10
4 20 9
2 20 11
19 20 12
3 20 6
1 20 13
14 21 11
21 22 14
18 21 13
20 21 12
3 21 11
8 22 10
9 22 11
14 22 9
13 22 8
5 22 12
4 22 10
15 22 8
9 23 11
3 23 11
23 24 11
1 23 9
10 23 12
11 23 10
18 24 13
13 24 11
11 24 15
20 24 9
