25
0
6
10
4
2
5
9
8
9
6
2
3
3
3
3
9
2
6
4
2
2
8
5
1
4
0 11 13
0 20 11
0 10 9
1 12 7
1 13 13
1 3 12
2 8 7
2 24 14
2 13 12
0 3 12
3 21 9
3 22 12
3 8 14
3 14 11
4 21 12
4 8 12
3 4 12
4 9 9
4 13 10
0 5 7
2 5 11
5 20 12
6 10 11
6 12 7
7 9 9
6 8 14
8 12 13
5 8 9
5 9 12
6 9 10
9 24 12
9 22 7
10 23 11
10 22 13
10 19 8
11 20 12
11 14 11
11 17 10
1 11 14
12 20 12
5 12 11
12 13 12
12 18 10
0 13 8
13 23 9
4 14 11
14 19 12
14 22 11
15 22 9
7 15 13
2 15 8
13 16 14
2 16 14
5 16 10
16 18 10
14 17 12
11 18 13
4 18 9
3 19 6
15 19 11
6 19 14
4 19 12
9 20 14
6 20 11
1 21 11
15 21 9
22 23 10
21 22 8
16 22 10
6 23 11
12 23 12
3 23 11
20 24 11
3 24 9
15 24 11
