25
0
1
6
3
5
10
8
7
7
4
6
4
9
9
2
6
7
9
5
4
2
3
7
1
9
0 12 11
0 2 12
0 19 10
1 24 11
1 16 8
1 13 9
2 18 14
2 6 8
2 17 10
2 3 12
3 11 12
3 15 11
4 21 5
4 12 9
5 17 10
5 12 10
5 14 10
6 7 14
6 23 7
6 24 11
7 15 8
4 8 9
8 12 10
8 24 14
8 17 9
9 18 13
5 9 15
9 24 10
6 10 10
8 10 7
2 11 10
11 16 9
11 24 10
12 23 8
7 12 11
12 21 7
4 13 13
13 17 11
5 13 10
14 24 15
14 18 12
4 14 9
3 14 10
2 14 7
12 15 8
10 15 8
4 15 11
16 22 10
16 24 11
7 17 11
15 17 10
17 19 10
13 18 12
5 18 12
18 20 11
19 22 10
10 19 9
8 20 13
15 20 10
13 20 10
9 20 5
21 22 11
6 21 13
14 22 9
1 22 13
2 23 12
3 23 10
0 23 10
11 23 7
15 23 12
20 24 13
21 24 10
2 24 10
