50
0
1
2
4
7
2
3
6
4
5
4
8
3
9
8
10
1
6
7
5
4
1
4
1
3
5
7
2
4
2
1
2
8
4
9
7
2
6
7
4
7
4
3
3
9
3
8
8
2
8
0 40 10
0 35 10
0 15 10
0 34 10
0 29 11
1 13 14
2 16 11
2 30 11
3 44 10
3 11 10
2 3 12
4 22 10
2 4 13
4 27 8
5 12 9
5 31 11
3 6 14
6 49 12
6 12 9
6 35 12
7 18 9
7 19 10
6 8 10
8 29 7
9 49 7
9 32 12
2 9 10
10 16 8
10 43 11
11 35 10
0 11 12
12 41 10
11 12 11
13 45 9
13 43 12
13 23 9
14 31 10
7 14 12
14 48 14
15 27 8
15 24 11
16 33 12
16 17 11
17 29 14
17 35 11
17 23 8
18 48 15
18 35 12
18 47 11
18 37 11
19 41 12
19 21 9
15 19 12
19 42 8
19 28 10
11 20 11
9 20 12
11 21 12
21 38 7
21 32 13
22 38 12
7 22 9
22 45 10
23 27 9
23 43 11
23 47 10
6 23 6
13 24 9
24 39 9
22 24 13
25 33 10
25 32 9
19 26 8
17 26 10
20 26 8
25 27 12
12 27 7
27 33 11
27 28 9
3 28 12
29 41 9
29 45 9
13 30 8
30 42 10
8 30 14
19 30 8
21 31 9
0 31 13
1 31 8
32 41 12
29 32 10
19 32 9
23 33 11
9 33 10
33 45 12
6 34 9
24 34 8
34 44 10
25 34 9
26 35 8
32 35 12
9 35 11
28 36 11
36 48 14
10 36 9
36 42 12
37 39 9
14 37 10
24 37 10
37 41 8
38 46 11
4 38 14
23 38 7
38 45 14
1 38 11
27 39 10
1 39 12
16 39 9
8 40 11
37 40 8
40 45 11
41 47 9
9 41 13
17 42 12
35 42 11
16 42 15
7 42 13
42 48 13
15 43 13
37 43 13
28 43 11
22 43 12
21 44 9
27 44 11
44 47 11
31 44 11
25 45 10
45 48 12
28 45 9
5 45 14
10 46 12
35 46 9
46 47 10
47 48 7
21 48 9
46 48 12
44 48 12
41 48 10
20 49 10
47 49 12
8 49 11
