50
0
1
9
2
8
9
2
7
9
7
5
7
4
5
10
8
8
5
6
9
5
2
2
8
3
1
3
5
8
2
5
2
3
4
2
3
6
5
3
2
9
8
8
8
6
7
8
7
7
8
0 10 12
0 31 14
0 29 10
0 39 10
0 48 10
0 13 9
0 36 13
0 19 13
1 23 12
1 28 7
1 40 10
1 2 9
1 15 13
1 9 12
1 27 11
1 32 12
1 29 7
1 16 9
1 49 11
2 34 10
2 17 9
2 30 9
2 35 11
2 13 11
2 23 11
2 28 7
2 42 12
3 7 16
3 30 13
3 29 9
3 35 9
3 38 7
3 44 14
3 13 9
3 33 8
3 47 11
3 9 10
4 40 10
4 33 11
4 16 10
4 32 12
4 14 12
4 7 3
4 45 10
4 44 8
4 15 12
4 26 7
4 9 12
2 4 12
5 34 10
5 23 10
5 24 10
5 8 12
5 9 12
2 5 11
5 32 10
5 49 6
5 42 11
5 13 10
0 5 10
6 12 13
6 15 12
1 6 13
6 40 9
6 20 13
6 17 13
6 27 10
3 6 9
6 26 10
6 14 13
6 39 9
6 7 10
7 44 9
7 36 12
7 24 10
7 25 13
7 17 12
7 47 10
7 9 9
7 39 9
8 49 13
8 30 12
8 39 11
8 34 10
2 8 11
8 46 10
8 40 10
8 37 9
8 29 10
8 48 11
9 49 13
9 26 12
9 37 10
8 9 11
9 11 11
9 30 11
9 16 14
9 28 6
9 45 8
9 13 10
10 13 11
10 42 11
10 32 10
10 34 12
2 10 8
10 43 9
10 17 11
10 44 10
10 33 12
10 24 12
11 22 10
11 37 9
11 43 8
11 26 11
11 28 11
11 34 15
11 33 9
11 17 11
11 27 12
11 23 10
12 42 10
12 17 10
12 13 10
12 35 10
7 12 10
12 20 10
12 30 13
12 33 11
12 19 9
12 32 12
13 40 10
13 37 9
13 21 12
13 32 10
13 34 8
13 43 10
13 38 10
13 17 11
13 39 10
13 47 9
11 14 9
9 14 9
14 31 11
1 14 10
14 16 9
0 14 11
14 21 11
3 14 11
14 49 13
14 41 11
7 15 9
5 15 8
14 15 6
15 18 12
15 23 15
15 24 10
15 26 8
11 15 12
15 29 14
15 27 10
15 42 7
15 25 11
16 44 8
16 28 15
13 16 12
6 16 9
16 27 12
16 48 11
16 30 8
16 35 12
3 16 9
16 34 9
17 29 14
17 30 10
15 17 10
17 34 10
17 46 12
5 17 12
8 17 9
17 23 10
17 37 10
3 17 10
17 39 11
18 32 11
18 22 10
14 18 10
18 36 14
18 45 8
18 49 10
9 18 9
6 18 13
18 47 8
18 40 11
1 19 7
19 26 13
19 21 10
19 38 8
19 31 9
19 41 14
2 19 12
4 19 10
6 19 13
19 42 8
19 43 9
20 28 11
17 20 11
20 49 10
18 20 10
20 43 9
20 32 13
10 20 10
20 26 10
20 31 14
2 20 13
9 20 9
6 21 6
21 28 11
8 21 9
21 48 8
21 31 10
21 36 7
0 21 14
4 21 11
21 38 12
21 39 10
0 22 11
5 22 10
7 22 11
22 34 11
6 22 11
8 22 11
10 22 9
22 23 11
22 28 9
16 23 12
3 23 11
23 38 7
23 31 10
23 39 7
23 36 13
19 23 13
23 28 14
23 37 10
0 23 8
9 23 11
23 24 8
24 25 13
24 45 9
24 32 15
24 46 14
24 49 8
4 24 6
24 38 10
11 24 8
13 24 9
20 24 10
18 24 10
25 30 10
25 26 11
25 39 11
25 40 7
16 25 11
25 41 13
25 37 9
2 25 12
25 29 7
3 25 14
5 26 9
26 30 8
26 40 10
3 26 12
26 34 10
26 47 13
1 26 13
18 26 7
21 26 10
27 49 9
8 27 14
10 27 11
27 35 12
27 28 9
27 38 11
26 27 8
27 47 9
19 27 12
27 41 11
24 28 11
28 36 14
28 46 9
28 32 8
5 28 11
28 35 9
15 28 12
28 34 8
14 28 12
28 37 8
29 33 10
29 36 9
26 29 8
29 30 12
4 29 6
29 34 12
29 32 11
29 46 10
29 37 11
21 29 8
29 31 8
30 42 11
15 30 10
30 43 8
28 30 11
30 34 11
30 48 12
30 36 10
21 30 9
22 30 13
0 30 13
17 31 11
11 31 14
26 31 8
5 31 10
31 37 10
31 46 11
16 31 6
6 31 10
18 31 12
31 40 11
32 43 14
7 32 10
16 32 9
32 37 11
2 32 9
23 32 11
6 32 9
32 44 8
0 33 11
33 46 10
23 33 7
16 33 12
33 48 9
1 33 10
24 33 10
27 33 11
5 33 9
33 44 13
1 34 8
20 34 9
14 34 10
25 34 10
33 34 10
34 35 10
34 38 10
34 42 11
7 34 12
4 34 11
33 35 11
13 35 13
7 35 13
17 35 8
10 35 10
25 35 8
35 45 14
35 48 11
35 46 11
18 35 11
27 36 13
1 36 14
2 36 13
36 45 12
4 36 9
36 42 14
36 44 7
16 36 10
9 36 12
17 36 12
20 36 14
19 37 11
37 40 14
24 37 13
37 39 9
1 37 6
37 43 10
2 37 10
37 45 12
18 37 11
4 37 11
6 38 11
12 38 13
2 38 9
15 38 8
38 41 13
38 49 8
38 39 11
26 38 11
9 39 12
31 39 8
39 44 11
4 39 11
12 39 9
10 39 13
39 48 12
24 39 10
32 39 11
29 39 11
16 39 8
9 40 12
17 40 14
28 40 10
23 40 5
21 40 11
19 40 10
22 40 12
40 42 6
34 40 12
7 40 11
21 41 13
9 41 13
8 41 12
41 45 9
10 41 13
6 41 10
16 41 10
26 41 13
37 41 13
11 42 13
6 42 11
42 47 10
1 42 9
8 42 12
7 42 9
33 42 13
37 42 11
21 42 8
39 42 11
25 43 12
43 47 9
23 43 11
3 43 5
28 43 11
36 43 10
40 43 13
16 43 11
34 43 12
9 43 12
12 44 13
43 44 9
42 44 14
14 44 11
44 49 10
28 44 7
44 46 14
35 44 9
44 47 10
5 44 10
23 45 6
3 45 10
11 45 10
44 45 12
43 45 11
25 45 12
15 45 15
33 45 9
20 45 10
25 46 11
10 46 14
27 46 9
16 46 8
42 46 8
21 46 12
43 46 12
6 46 7
14 46 10
1 46 12
22 46 9
16 47 12
32 47 12
17 47 12
24 47 11
11 47 12
37 47 10
39 47 11
22 47 11
29 47 13
36 47 10
0 47 14
47 48 9
23 48 12
7 48 10
45 48 15
36 48 12
3 48 9
41 48 9
43 48 6
29 48 8
40 48 13
12 49 9
4 49 14
2 49 12
6 49 8
37 49 13
26 49 9
29 49 11
19 49 10
33 49 13
