25
0
10
5
6
6
3
10
4
5
5
5
9
7
8
4
9
9
8
10
4
9
3
4
10
3
0 10 8
0 15 9
0 23 12
0 2 7
0 22 12
1 20 8
1 21 11
1 15 13
1 16 14
1 7 9
2 14 10
2 23 9
2 7 8
2 15 10
2 12 12
3 10 11
3 7 9
3 5 6
3 12 12
3 22 6
3 6 11
4 7 12
4 19 11
4 10 12
4 16 7
4 22 14
5 12 8
5 7 6
5 22 9
0 5 9
1 5 7
6 20 12
6 21 11
6 22 12
7 17 8
7 16 10
7 12 13
7 24 12
7 8 11
8 10 13
8 22 5
8 18 10
8 15 13
8 19 9
1 9 12
9 23 7
7 9 10
9 21 12
10 15 10
1 10 11
10 13 12
10 21 10
10 14 10
10 22 12
10 11 11
11 12 10
11 17 12
2 11 9
6 11 7
11 15 14
6 12 8
9 12 6
12 21 11
12 20 12
12 16 13
12 22 12
12 14 11
1 13 11
13 16 13
13 19 14
13 18 12
0 13 10
13 22 13
14 17 8
6 14 11
14 23 8
14 18 11
1 14 8
12 15 8
6 15 12
3 15 7
15 20 11
2 16 15
0 16 11
3 16 10
11 16 6
16 20 14
10 16 8
1 17 10
12 17 11
5 17 12
16 17 11
17 19 10
18 21 8
18 24 9
12 18 9
19 22 10
10 19 15
14 19 13
2 19 9
19 21 14
19 23 10
18 19 13
1 19 10
4 20 10
20 21 10
20 24 11
20 23 10
9 20 8
21 24 11
2 21 6
8 21 13
21 23 13
15 22 10
2 22 11
21 22 7
7 22 15
18 22 15
3 23 13
6 23 9
17 23 10
15 23 10
4 24 12
16 24 15
22 24 7
