25
0
6
5
10
2
8
3
5
5
9
1
8
4
3
2
3
1
5
6
8
7
7
1
8
4
0 24 11
0 10 12
0 9 9
1 4 11
1 23 12
1 22 12
1 12 12
2 19 9
2 9 9
2 7 10
2 15 10
3 6 14
3 8 13
4 11 15
4 20 5
4 9 11
4 18 11
5 10 12
5 12 9
5 21 10
5 6 10
7 20 9
7 24 9
7 21 16
2 8 9
6 8 10
8 23 9
8 22 10
8 16 10
9 20 8
9 21 8
10 21 9
10 23 11
1 10 11
6 11 10
11 22 14
2 11 10
6 12 11
12 13 11
8 13 9
3 13 13
14 21 8
4 14 9
8 14 12
8 15 9
9 15 13
3 15 13
16 20 11
16 17 11
3 16 9
17 18 10
18 19 13
10 18 7
8 18 11
17 19 9
14 19 9
18 20 8
13 21 9
12 21 11
4 21 13
9 22 10
3 22 15
14 23 13
7 23 10
17 23 10
6 23 12
5 24 9
21 24 9
19 24 11
