50
0
3
6
2
7
5
3
6
3
3
3
4
4
2
5
6
9
7
7
1
3
8
8
5
6
8
3
10
2
2
7
5
6
9
10
4
2
2
5
7
3
7
6
4
5
5
10
9
1
10
0 15 9
0 39 11
0 31 11
0 43 10
0 41 11
0 17 8
0 7 10
0 34 11
0 1 13
0 25 11
1 36 6
1 33 12
1 28 10
1 3 9
1 37 12
1 26 9
1 2 10
1 22 10
1 41 12
1 18 12
2 19 7
2 35 8
2 3 11
2 27 10
2 46 12
2 16 11
2 34 11
2 7 9
2 9 9
3 39 10
3 28 8
3 47 12
3 36 12
3 10 14
3 19 11
3 48 10
3 35 8
3 42 10
3 38 9
3 30 12
4 34 10
4 46 13
4 35 11
4 19 11
4 9 11
4 18 12
4 42 10
4 12 11
4 21 9
5 35 13
5 31 9
5 22 10
5 37 12
5 28 11
5 11 10
5 44 11
3 5 10
5 20 11
1 5 10
3 6 5
6 17 11
6 41 11
6 39 13
6 18 12
6 33 9
6 37 14
6 27 11
6 14 11
6 7 9
6 12 11
7 39 10
7 48 10
7 9 10
7 10 13
7 17 12
7 46 10
7 26 10
7 22 10
7 13 10
7 11 9
7 20 14
8 21 8
8 46 10
2 8 8
8 47 10
8 9 11
8 34 11
8 44 11
8 36 12
8 17 8
8 10 11
9 32 12
9 42 8
5 9 8
9 19 5
9 37 9
9 17 14
9 33 11
9 18 9
9 20 11
9 40 12
10 23 10
10 29 11
10 43 13
2 10 11
10 21 10
10 42 7
10 20 12
10 35 11
10 17 13
11 14 10
11 22 8
11 41 14
3 11 10
11 42 10
11 18 9
11 12 11
11 28 11
11 38 9
12 27 12
12 47 10
8 12 9
12 21 6
12 19 7
12 37 8
7 12 9
12 14 9
9 12 13
12 13 8
13 19 12
13 26 13
13 35 9
13 29 14
13 36 6
13 24 12
13 43 7
11 13 9
13 46 12
13 48 12
14 21 12
14 42 9
14 46 11
4 14 10
0 14 12
14 22 9
14 15 9
14 16 11
14 29 10
14 44 14
9 14 6
14 35 12
12 15 11
15 22 11
15 25 14
15 28 14
10 15 10
15 46 10
15 47 9
15 41 9
15 19 9
15 39 10
16 37 9
1 16 9
16 27 9
16 18 13
11 16 13
0 16 8
16 26 11
16 34 9
16 22 15
8 16 13
17 27 10
17 44 11
17 46 11
17 30 13
16 17 10
17 39 13
17 21 12
17 49 10
18 36 12
14 18 12
8 18 9
18 49 9
17 18 9
18 34 11
2 18 8
10 18 12
0 18 14
19 22 7
19 42 12
11 19 11
19 33 9
19 26 8
19 25 12
19 46 8
19 40 10
19 34 13
17 19 12
19 20 12
20 22 7
20 29 9
20 45 13
20 42 13
3 20 10
20 48 11
6 20 9
20 36 10
20 24 15
15 20 10
20 31 13
21 41 10
15 21 14
5 21 10
2 21 11
21 39 12
18 21 13
21 25 8
9 21 12
21 26 7
11 21 10
0 21 10
22 32 10
22 44 10
22 39 13
22 24 9
12 22 10
21 22 13
4 22 6
22 26 11
22 35 5
22 33 10
22 40 8
15 23 11
9 23 12
23 25 9
23 44 11
23 24 9
23 43 14
13 23 11
23 33 11
18 23 12
6 24 13
24 40 9
12 24 9
11 24 8
24 30 13
24 35 9
24 26 5
7 24 13
24 25 12
8 24 8
14 24 12
16 25 12
25 44 8
22 25 13
25 34 9
25 45 8
4 25 9
9 25 12
25 33 13
12 25 8
25 26 9
20 26 11
26 44 12
14 26 12
26 41 12
26 27 11
26 37 13
15 26 11
10 26 10
26 35 12
12 26 13
27 37 13
27 49 13
3 27 9
27 28 14
27 48 11
27 43 8
13 27 9
23 27 8
27 32 9
19 28 8
28 48 10
28 29 9
6 28 9
16 28 11
2 28 10
28 45 12
4 28 9
28 32 13
28 34 10
29 33 13
15 29 9
17 29 10
24 29 11
29 46 13
18 29 14
29 38 8
29 48 7
29 47 9
29 37 8
11 30 8
29 30 12
30 48 9
20 30 7
30 39 12
7 30 7
0 30 10
30 43 10
4 30 8
28 30 11
31 41 10
27 31 13
4 31 6
23 31 13
3 31 11
31 39 9
13 31 12
31 49 12
1 31 9
31 37 12
15 31 8
0 32 11
12 32 12
32 47 9
32 46 13
11 32 10
16 32 10
19 32 11
32 33 13
8 32 10
25 32 9
2 33 10
33 36 10
28 33 11
10 33 10
26 33 12
14 33 13
16 33 9
33 46 9
33 37 14
33 48 9
20 34 12
1 34 8
34 48 12
17 34 11
15 34 10
23 34 11
24 34 11
32 34 10
34 45 10
12 34 11
35 43 11
35 45 8
8 35 8
31 35 8
27 35 10
29 35 13
25 35 10
20 35 8
9 35 13
7 36 8
36 38 10
36 44 12
4 36 10
36 45 8
