50
0
6
9
8
8
5
2
2
5
9
9
9
1
6
5
8
10
2
2
1
9
6
7
1
7
3
7
2
3
2
7
9
3
9
5
5
2
7
4
10
6
7
6
9
3
4
6
6
4
5
0 41 9
0 5 11
1 32 12
1 37 9
1 8 12
1 4 6
2 6 11
2 12 12
3 44 9
3 4 9
3 6 12
3 39 7
3 33 13
4 36 9
4 7 12
4 41 8
5 34 13
5 46 11
5 33 11
6 28 11
6 38 11
6 37 7
3 7 12
7 21 10
8 32 10
8 49 10
8 10 10
8 48 11
9 21 11
9 42 10
0 9 11
10 43 10
11 28 11
6 11 10
3 11 11
12 34 11
12 23 12
0 12 12
12 28 13
13 37 10
11 13 8
13 45 9
13 24 9
12 14 11
3 14 13
0 14 12
6 14 9
15 28 9
15 42 12
16 23 10
16 39 10
6 16 12
17 31 9
12 17 11
10 17 9
17 30 8
18 35 11
18 49 12
19 47 13
19 24 10
5 20 9
6 21 14
10 21 11
21 34 9
17 22 12
23 46 13
23 27 8
23 26 11
23 31 9
13 23 14
24 26 12
25 33 9
25 37 8
25 40 11
15 26 12
19 26 11
12 26 11
27 40 11
27 41 11
27 28 12
28 30 10
5 28 12
5 29 11
29 30 9
17 29 15
23 30 12
30 38 6
5 30 11
1 31 9
28 31 9
31 34 14
12 32 11
4 32 11
26 33 12
6 33 10
33 44 8
30 34 10
34 49 9
34 38 8
34 37 10
24 35 13
20 36 9
18 36 10
23 36 10
37 46 10
23 37 11
17 38 12
38 44 11
23 39 9
1 39 10
11 39 12
40 47 12
19 40 13
38 40 14
34 41 10
16 41 10
30 41 13
41 47 11
25 42 10
14 42 7
8 42 13
13 42 11
7 42 13
40 43 10
41 43 8
23 43 7
31 44 9
8 44 13
32 44 7
45 49 10
4 45 10
17 45 12
25 45 9
0 45 9
28 46 11
7 47 9
1 47 11
16 47 10
33 47 10
18 48 11
33 48 11
43 48 11
1 48 9
22 49 9
9 49 10
48 49 12
