25
0
6
3
10
8
5
9
9
9
9
2
8
4
6
3
3
1
2
5
6
8
2
1
3
2
0 2 8
0 9 12
0 15 7
0 17 11
0 13 11
0 4 10
0 12 10
0 21 11
0 19 9
0 5 10
0 10 10
0 20 10
1 9 10
0 1 9
1 17 6
1 10 12
1 2 11
1 21 8
1 5 12
1 14 10
1 3 10
1 11 14
1 24 6
1 23 9
2 5 11
2 3 4
2 21 9
2 23 11
2 16 12
2 18 12
2 14 6
2 6 15
2 24 9
3 6 13
3 11 8
3 13 8
3 18 11
3 20 10
3 17 14
3 5 11
3 14 15
3 15 9
3 10 6
3 16 8
4 17 11
4 24 13
4 10 11
4 11 12
1 4 13
4 14 9
4 8 11
3 4 7
4 19 12
5 18 11
5 21 10
5 9 10
4 5 11
5 8 11
5 7 9
5 11 5
5 13 11
5 12 8
5 16 8
0 6 8
6 14 8
6 11 11
6 21 9
6 9 10
6 22 14
6 24 12
5 6 16
7 24 13
7 18 11
7 21 8
7 19 12
3 7 7
7 23 8
7 13 8
0 7 13
6 7 9
7 17 14
4 7 10
3 8 9
2 8 10
8 15 10
7 8 10
8 24 10
8 9 12
6 8 8
8 19 13
8 23 14
1 8 13
8 14 9
8 10 11
9 11 10
9 10 13
9 13 7
9 24 10
9 15 9
4 9 7
2 9 9
9 20 10
9 18 12
9 14 9
10 15 9
10 19 10
10 21 11
5 10 10
10 17 13
10 16 9
7 10 8
10 23 12
11 15 11
7 11 10
11 24 6
11 17 10
0 11 12
11 12 14
11 16 16
11 21 9
11 22 10
9 12 7
12 18 15
2 12 8
1 12 12
12 17 14
12 20 10
8 12 7
7 12 11
12 21 9
4 12 12
13 17 10
13 21 11
13 22 9
2 13 13
6 13 12
13 20 8
12 13 11
13 23 12
10 13 9
13 16 12
14 19 9
13 14 11
14 17 11
11 14 11
14 22 11
5 14 16
14 23 7
14 15 9
14 21 10
14 24 12
15 24 8
6 15 9
15 18 15
13 15 14
2 15 9
1 15 14
15 23 10
15 17 9
7 15 8
12 15 12
14 16 9
16 19 9
1 16 13
16 18 13
16 21 12
16 23 11
16 20 10
6 16 11
7 16 12
16 17 9
17 21 13
8 17 12
17 20 11
17 18 7
17 24 10
17 22 11
6 17 7
17 19 10
9 17 10
5 17 15
2 17 8
18 20 11
6 18 9
18 23 11
18 24 7
8 18 14
14 18 12
11 18 9
13 18 9
18 19 10
18 21 11
4 18 10
19 24 10
6 19 11
5 19 10
9 19 10
2 19 10
1 19 7
3 19 8
12 19 11
13 19 12
15 19 11
4 20 10
8 20 12
6 20 10
2 20 12
20 23 10
14 20 10
20 24 12
20 22 12
10 20 10
15 20 11
3 21 14
20 21 12
21 22 13
15 21 8
21 23 8
8 21 14
19 21 10
9 21 9
21 24 10
4 21 9
19 22 11
1 22 12
18 22 11
7 22 11
12 22 7
22 23 10
4 22 8
3 22 9
10 22 11
9 22 8
5 22 13
22 24 10
3 23 11
4 23 11
6 23 15
0 23 10
11 23 11
19 23 11
12 23 12
5 23 11
23 24 9
17 23 13
9 23 12
3 24 10
10 24 12
5 24 11
13 24 8
16 24 10
0 24 11
12 24 11
