25
0
8
7
3
7
9
10
8
2
1
3
4
7
4
2
3
6
4
7
7
7
10
1
5
10
0 4 11
0 14 11
1 17 12
1 19 10
1 12 10
1 23 12
2 18 10
3 17 12
3 11 8
3 19 14
2 4 13
4 10 12
4 19 10
5 12 11
3 5 11
0 6 7
6 7 8
7 18 13
7 13 14
8 23 7
8 20 10
9 12 8
7 9 12
2 9 8
7 10 8
3 10 10
0 10 7
10 14 7
2 11 10
1 11 7
11 12 12
11 13 9
7 11 11
12 15 11
12 20 12
12 14 14
3 12 10
0 13 15
14 19 13
14 18 10
15 20 12
6 15 11
13 16 7
6 16 12
13 17 7
17 18 10
5 17 9
17 22 10
18 22 12
0 18 12
3 18 9
17 19 8
12 19 11
13 19 8
7 20 9
9 20 9
11 20 11
17 21 9
20 21 8
18 21 9
19 21 10
5 21 12
22 24 12
16 22 12
6 23 10
12 23 12
21 23 13
4 24 8
