50
0
8
7
10
8
8
7
8
9
8
6
1
4
9
1
8
4
6
5
4
4
8
9
8
3
8
9
8
5
8
10
3
2
4
9
2
4
9
3
1
2
8
10
6
7
2
8
6
2
4
0 25 11
0 26 10
0 46 10
0 24 14
0 18 10
0 35 10
0 39 10
0 16 12
0 6 10
0 22 9
0 2 14
0 43 11
1 33 12
1 29 12
1 18 11
1 34 12
1 9 9
1 13 10
1 36 8
1 19 14
1 38 8
1 12 11
1 41 11
2 34 9
2 8 11
2 46 7
1 2 9
2 28 10
2 48 13
2 15 13
2 4 10
2 24 9
2 37 8
3 32 7
3 9 12
3 29 15
3 8 10
3 15 8
3 12 9
3 11 11
3 20 8
3 49 11
3 24 13
3 38 11
4 25 12
4 14 8
4 27 8
4 30 11
4 39 12
4 26 11
4 36 10
4 24 13
4 18 9
5 39 14
5 49 10
5 21 8
5 40 15
5 15 11
1 5 14
5 25 13
5 6 8
5 34 8
5 48 9
6 26 10
1 6 10
6 35 11
6 49 12
6 18 14
6 40 10
6 46 9
6 41 10
6 44 12
6 17 11
6 14 14
7 43 13
7 19 10
7 25 12
7 32 13
7 8 12
3 7 11
7 49 9
7 27 12
7 21 11
7 22 7
8 10 14
8 26 9
8 40 12
8 13 12
5 8 7
8 16 12
8 11 7
8 19 12
8 43 14
8 31 12
8 46 12
9 13 14
9 18 9
9 42 14
9 41 10
6 9 11
9 28 12
0 9 10
9 44 12
9 10 11
9 12 9
10 13 9
10 39 11
10 41 15
10 19 10
10 17 9
6 10 12
10 15 7
10 35 9
2 10 9
10 26 9
11 48 13
11 18 11
11 17 10
11 37 11
11 27 9
10 11 11
5 11 7
11 15 11
11 45 9
6 11 10
12 40 10
12 26 12
12 24 10
6 12 8
11 12 13
12 21 8
12 14 5
12 34 9
4 12 8
13 47 11
13 16 12
13 25 11
13 46 12
13 24 6
13 42 11
13 22 9
13 14 8
13 31 12
13 35 9
7 13 8
14 41 10
10 14 11
14 24 11
14 38 7
14 32 5
14 39 13
14 25 12
14 26 10
11 14 10
14 17 10
4 15 11
15 30 9
15 17 14
15 48 11
12 15 10
15 23 7
14 15 11
15 34 11
8 15 13
15 16 8
16 26 13
16 22 11
7 16 12
16 32 11
16 41 10
16 27 14
16 25 9
16 30 9
16 43 10
17 48 11
17 40 11
8 17 9
9 17 11
13 17 7
16 17 7
17 45 10
12 17 12
17 41 10
2 17 13
18 43 10
5 18 12
7 18 12
18 38 12
2 18 11
18 34 12
18 44 13
18 25 11
18 49 9
18 22 11
19 34 13
19 47 9
19 31 7
11 19 11
19 38 15
12 19 11
5 19 8
19 24 9
19 30 12
20 45 9
8 20 8
20 21 11
20 44 11
20 26 13
20 29 13
6 20 11
20 22 11
20 40 7
5 20 10
20 36 8
14 20 10
21 29 13
0 21 12
21 22 12
21 42 12
21 25 10
21 49 8
21 39 12
10 21 11
21 28 10
22 27 11
22 35 12
22 36 10
22 39 10
3 22 8
1 22 12
22 23 10
5 22 10
22 28 9
22 34 12
22 24 9
3 23 13
23 39 10
6 23 12
7 23 7
23 36 10
23 34 9
23 46 7
23 24 9
4 23 8
20 23 10
1 24 11
21 24 13
24 49 8
24 26 13
24 31 7
24 34 13
11 24 11
24 41 10
24 45 10
24 33 13
24 48 10
6 25 12
1 25 11
12 25 11
25 43 10
25 41 12
25 45 12
17 25 11
11 25 7
25 44 8
24 25 15
26 43 11
9 26 10
26 29 14
26 27 12
23 26 10
26 39 11
26 33 14
25 26 14
22 26 10
26 42 14
23 27 10
27 43 12
8 27 8
25 27 11
10 27 8
27 41 11
5 27 13
27 45 7
1 27 9
2 27 9
25 28 13
5 28 11
28 33 10
17 28 11
28 37 12
0 28 13
28 34 8
16 28 6
28 42 8
29 41 10
13 29 11
29 39 10
29 34 10
29 48 11
2 29 11
17 29 10
14 29 11
19 29 9
12 29 9
18 30 11
6 30 13
0 30 9
20 30 8
17 30 9
11 30 9
25 30 8
30 49 7
28 30 10
20 31 12
31 34 12
31 44 12
22 31 10
31 40 12
31 41 12
18 31 7
31 48 9
31 35 9
10 31 11
14 31 9
32 46 6
32 41 11
23 32 7
32 47 9
2 32 11
4 32 11
26 32 10
1 32 9
28 32 10
3 33 9
17 33 12
27 33 11
7 33 11
15 33 14
33 34 12
9 33 10
33 49 12
10 33 9
11 34 12
0 34 8
17 34 11
4 34 13
27 34 12
34 43 10
10 34 13
26 34 11
34 44 9
23 35 9
35 46 12
15 35 12
35 41 11
2 35 11
35 44 10
32 35 14
19 35 15
3 35 10
