25
0
5
5
3
10
7
2
8
10
6
10
4
3
5
7
1
9
4
3
1
8
6
2
8
6
0 9 9
0 7 10
0 4 9
0 6 14
0 3 12
0 15 8
0 17 11
0 11 12
0 21 12
0 2 10
0 1 9
1 6 8
1 2 10
1 18 12
1 8 9
1 15 11
1 11 10
1 16 10
1 9 10
1 14 16
1 17 11
1 7 10
2 9 12
2 24 7
2 17 8
2 20 9
2 3 8
2 22 14
2 12 11
2 15 8
2 21 9
2 10 11
3 13 9
1 3 12
3 11 9
3 10 11
3 22 17
3 20 10
3 16 8
3 14 16
3 7 9
3 18 14
3 4 15
4 12 9
4 21 13
4 5 11
4 11 14
4 16 11
4 10 14
1 4 7
4 13 8
4 22 12
4 6 10
0 5 8
1 5 8
5 7 11
5 11 10
5 22 9
5 9 11
3 5 9
5 10 11
5 20 8
5 17 13
5 15 11
6 20 12
5 6 6
6 24 9
6 14 9
6 9 9
6 8 11
6 10 8
3 6 10
6 23 7
6 19 9
6 11 10
4 7 11
7 16 9
7 9 11
7 21 11
7 23 10
7 24 9
7 10 9
2 7 9
6 7 8
8 16 14
8 15 11
8 17 8
8 10 8
5 8 9
8 19 12
8 18 11
7 8 9
8 9 8
9 15 11
9 23 7
9 19 12
9 14 10
4 9 10
9 13 10
9 21 6
9 18 15
9 17 12
10 12 10
9 10 11
10 13 11
10 20 11
10 19 10
10 18 12
10 22 8
10 15 9
10 14 13
10 21 12
11 20 10
9 11 10
11 19 10
7 11 12
11 22 11
11 23 7
11 15 10
11 13 13
11 16 8
11 24 11
12 13 10
3 12 9
12 17 12
12 21 12
5 12 12
12 24 9
8 12 13
9 12 14
12 16 11
6 12 11
8 13 9
13 23 10
5 13 12
0 13 9
13 15 13
13 22 10
13 14 8
13 16 11
13 18 8
7 14 11
14 24 10
4 14 9
14 19 9
14 15 9
14 17 10
14 18 8
14 16 6
14 20 11
15 22 9
15 20 10
15 16 13
4 15 10
7 15 5
15 17 9
15 18 13
12 15 9
15 19 11
15 21 14
6 16 13
16 22 12
5 16 10
0 16 12
16 17 14
2 16 9
16 20 8
10 16 9
16 24 11
9 16 9
16 19 11
16 23 9
7 17 11
17 24 11
10 17 13
17 23 11
4 17 12
17 20 13
17 19 10
17 18 10
17 22 11
13 17 12
18 22 10
16 18 12
4 18 9
18 24 14
12 18 9
0 18 11
18 20 11
18 23 12
5 18 13
6 18 10
7 18 10
18 21 15
0 19 16
1 19 11
19 24 11
18 19 12
7 19 13
19 22 7
3 19 9
4 19 13
12 19 13
13 19 11
19 23 9
4 20 10
8 20 10
19 20 11
7 20 11
13 20 11
1 20 12
9 20 12
0 20 14
20 23 12
20 21 12
1 21 7
8 21 11
17 21 13
16 21 13
21 22 12
5 21 10
6 21 11
13 21 10
3 21 7
21 23 10
6 22 7
7 22 14
12 22 9
9 22 10
14 22 11
22 23 8
1 22 12
8 22 12
20 22 11
0 22 11
5 23 9
0 23 15
15 23 14
3 23 9
14 23 10
23 24 11
12 23 9
2 23 9
4 23 14
21 24 9
9 24 10
22 24 11
1 24 13
10 24 8
13 24 8
4 24 10
0 24 8
