25
0
10
5
5
6
6
6
3
1
9
3
8
8
5
5
4
9
5
5
4
3
7
3
8
10
0 13 10
0 9 11
0 20 9
0 21 10
1 12 13
1 11 10
1 19 10
1 18 9
1 21 13
2 9 12
2 14 9
2 19 12
2 13 11
2 15 11
3 4 12
3 18 10
3 13 10
3 20 12
3 15 10
4 16 13
2 4 11
4 19 10
4 10 11
4 24 12
5 17 16
5 6 7
5 7 12
5 23 11
5 24 12
5 20 10
6 14 9
6 12 10
6 24 10
0 6 12
6 7 14
6 22 11
2 6 13
7 20 10
7 22 13
7 24 11
7 16 12
7 13 10
7 14 11
8 21 11
5 8 10
8 13 11
7 8 4
8 17 6
8 14 9
1 9 10
4 9 9
9 24 8
9 22 8
10 15 12
7 10 9
5 10 11
1 10 8
11 13 12
11 12 15
5 11 10
11 17 12
11 18 10
12 15 12
0 12 15
12 13 10
5 12 11
13 21 11
13 22 11
9 13 10
10 13 11
5 13 10
14 16 12
10 14 14
3 14 9
14 15 11
13 14 12
15 20 12
0 15 11
6 15 12
15 18 6
11 15 12
15 22 13
11 16 10
8 16 11
9 16 11
6 17 8
15 17 11
14 17 10
3 17 14
17 23 12
2 18 10
18 21 11
14 18 12
0 18 11
18 22 10
19 21 11
19 23 11
14 19 12
12 19 12
5 19 9
20 24 9
20 21 14
11 20 11
13 20 11
12 20 10
10 21 11
16 21 14
12 21 11
5 21 15
21 22 8
3 22 10
5 22 13
10 22 12
20 22 11
1 22 12
12 22 10
0 23 8
12 23 11
2 23 10
11 23 13
15 24 13
8 24 13
10 24 11
17 24 8
